chain_id,chain_name,product_group_ids,default_product_group_id
170458,Вилка Ложка,[43],43.0
54626,Corner Grill,"[2, 6, 25, 36]",6.0
127754,СушиПОРТ,"[2, 6, 20, 26]",2.0
21762,A' Zushi,"[2, 20]",2.0
171402,Гастробар ИЮЛЬ,"[27, 30]",30.0
27318,MYBOX,"[2, 40, 51]",2.0
161778,Шаурма Халяль №1,[19],19.0
155718,Redberry,"[23, 34]",23.0
67582,Хаlif,"[5, 20, 25]",25.0
129794,Крошка Картошка,"[29, 34, 43, 51]",43.0
135310,Макдоналдс,"[6, 26]",6.0
139494,Макдоналдс,"[6, 26]",6.0
153742,TESLA BURGER,[6],6.0
27410,MYBOX,"[2, 18, 36, 40, 51]",2.0
126622,Vo Gan Udon,[18],18.0
164126,Перчини grill & wine ,"[1, 23, 25, 42]",42.0
104442,Subway,"[26, 29]",29.0
137138,Шашлык Экспресс,"[5, 19]",5.0
137338,пралине,[27],27.0
167354,Сеньор Буррито,"[6, 25, 35]",35.0
156734,KFC,"[6, 26]",6.0
117902,Френдс,"[6, 25, 34, 42, 51]",25.0
37490,Parmesan,"[24, 25, 29, 43]",24.0
161350,Home Food от Хлеб Насущный,[48],48.0
141222,TABLE,"[34, 48]",48.0
109138,Burger King,"[6, 26]",6.0
137798,Макдоналдс,"[6, 26]",6.0
123914,Urban Grill,"[1, 5, 26, 38]",26.0
153018,Суфра,"[5, 37]",37.0
153754,Шаурма №1,"[19, 26, 28]",26.0
142274,Макдоналдс,"[6, 26]",6.0
157894,Sweet Home,[27],27.0
128858,К теще на блины,"[43, 51]",43.0
126142,Burger King,"[6, 26]",6.0
170466,Вкус Востока,"[1, 19, 52]",19.0
123038,Суши Линк,"[2, 18, 26, 47]",2.0
138626,Макдоналдс,"[6, 26]",6.0
155338,Grill Point,"[6, 26, 28]",6.0
168238,Gagawa,"[25, 45]",25.0
156914,Чилли-Вилли,"[1, 2, 6, 18]",2.0
69966,Burger King,"[6, 26]",6.0
35586,Жар-пицца,"[1, 51]",1.0
163426,Суши Wok,[2],2.0
174994,Хокку,"[2, 36]",2.0
17454,UDC кафе,"[23, 26, 27, 42]",27.0
157806,ВкусВилл,,0.0
108458,Zебры,"[2, 18, 24, 40]",2.0
176478,PINSA & PIZZA,"[1, 23, 26, 42]",42.0
20302,EVROROLL,"[1, 2]",2.0
146534,Mama Roma,"[1, 23, 42]",1.0
108634,Burger King,"[6, 26]",6.0
141502,Пиццилия,"[1, 2, 26]",1.0
141410,BITTERSWEET,[34],34.0
158570,Гастролеры,"[26, 36]",36.0
120186,KAZUKI,"[1, 2, 44]",2.0
24126,Ши-Фу,"[1, 2, 25, 40]",2.0
172514,SUSHIBOX,"[2, 18, 36, 40]",2.0
60054,American Hot Pizza,"[1, 35]",1.0
81998,MYBOX,"[2, 18, 36, 40, 51]",2.0
105434,Gytbar,"[6, 25, 51]",6.0
174482,Subway,"[26, 29]",29.0
160706,Забыли Сахар,"[18, 26, 34]",34.0
169094,Bonetti,[26],26.0
172646,Просто вкусный шашлык,[5],5.0
147822,Перекус,[33],33.0
126858,Царская Шаурма,"[19, 26]",26.0
122502,La Terrasse,"[6, 23, 25]",25.0
95622,Китайская кухня,"[18, 38]",18.0
125410,KFC,"[6, 26]",6.0
122746,Level Kitchen,"[33, 34, 48]",33.0
26466,Суши City,"[1, 2, 20, 40, 41]",2.0
6322,BIG FISH,"[1, 2, 18, 40]",2.0
96374,Фабрика пицца,"[1, 42, 51]",1.0
135874,Макдоналдс,"[6, 26]",6.0
13898,Суши НСК,"[1, 2, 18]",2.0
167786,ХВОСТ,[34],34.0
109706,DIMASH,[2],2.0
120134,ЕВРО КЕБАБ,"[19, 26, 28]",26.0
119130,Pizza Hut,[1],1.0
136598,Ням-Ням,"[19, 26, 30]",26.0
108650,Burger King,"[6, 26]",6.0
116118,CHICAGO NINJA,"[2, 18, 40]",2.0
16138,Суши Точка,"[1, 2, 5, 20]",2.0
162722,Мистер Блин,"[27, 29, 43]",43.0
175466,Макдоналдс,"[6, 26]",6.0
162358,Каре-Бургер ,"[6, 26]",6.0
150386,Кинг Кебаб,"[19, 26]",26.0
160082,Ковчег,"[5, 19]",5.0
134146,Вьетнамка,[39],39.0
161114,Красный Яр,"[1, 43]",43.0
46898,Xarcho & Puri,"[5, 19, 21, 37, 51]",37.0
93770,СушиШоп,"[2, 18, 40]",2.0
47274,Суши Фуд,"[1, 2, 6, 40]",2.0
123694,VЛАVAШЕ,"[19, 26]",19.0
10794,Донна Пицца,"[1, 2, 20, 43]",1.0
122258,#BrosFood,"[2, 18, 40]",2.0
133066,Шоколадница,"[26, 27, 42, 43]",42.0
171922,Surf Coffee x Garden,[34],34.0
174742,Батя Жарит,[6],6.0
33190,Чикен Пицца,"[1, 2, 25, 29]",1.0
167570,ВкусВилл,,0.0
103762,Patissiere,"[1, 6, 27]",6.0
124670,AROMA КОФЕ,"[23, 42]",23.0
168210,Поедем Поедим,"[6, 19, 28, 33]",19.0
28374,Лаваш 36,[5],5.0
99722,Чебуречная №1,"[25, 30]",30.0
166978,Salat,"[33, 34]",33.0
159198,Аян,[18],18.0
129846,CLASSROOM CAFE,"[23, 25, 34]",25.0
163146,MAKI,"[2, 40]",2.0
165014,АндерСон,"[27, 34, 42, 43]",27.0
163606,IL Патио,"[1, 23, 42]",42.0
125366,KFC,"[6, 26]",6.0
160030,Шаурма Сити,"[5, 19]",19.0
124302,РомаНальёт,[6],6.0
27334,MYBOX,"[2, 18, 36, 40, 51]",2.0
147550,Light ДЫМ,"[23, 26]",26.0
130918,КАЗАН,"[19, 26, 30, 44]",44.0
126674,Макдоналдс,"[6, 26]",6.0
126346,Кино и Немцы,"[25, 26]",25.0
168970,Two One,"[34, 36, 43]",43.0
15222,Окинава,"[1, 2, 36, 40]",40.0
114382,Мясной Дом,"[5, 30]",5.0
123938,PIZZA 24/7,"[1, 2]",1.0
22078,Папа Джонс,"[1, 26]",1.0
167694,Миндаль,[5],5.0
122702,Пеппер Пицца,[1],1.0
8326,Две Палочки,"[1, 2, 18, 36]",2.0
136190,ПивноFF,"[1, 19, 42]",1.0
160590,Хинкальная Лавка,"[21, 37]",37.0
143522,SERBIAN GRILL,"[25, 30]",25.0
145438,DEBATON,"[24, 27, 34]",24.0
123194,Красный Дракон,"[1, 2, 18, 40]",2.0
65614,Жар-Пицца,"[1, 51]",1.0
36742,Какаду,"[1, 5, 18, 20, 23]",20.0
71686,БОМ-БОМ,[1],1.0
167158,Жуй Жуй,"[19, 26]",19.0
120930,KFC,"[6, 26]",6.0
40790,СуперРон,"[1, 29, 51]",1.0
117274,TakeEat,"[1, 2, 18, 40]",2.0
157430,Бостон Шаурма,[19],19.0
122978,Burger King,"[6, 26]",6.0
104814,Суши Мастер,"[2, 18, 40, 51]",2.0
138794,Susser,"[30, 34, 43]",43.0
142818,СушиВёсла,"[2, 18, 40]",2.0
134230,ZABEGALOVKA,"[6, 19, 26, 28]",26.0
13914,Bon pizza,"[1, 2, 27, 40]",1.0
175050,БЛИНБЕРИ,"[33, 34, 43]",43.0
166442,ШАУРМА SHOP,"[19, 26]",26.0
156950,ПИКОНИ №1,[1],1.0
141298,Агонь,"[1, 19]",1.0
166266,ТЕSТО,[43],43.0
113346,Братец Кролик,"[1, 2, 6, 33]",33.0
90774,Боярский,"[5, 37, 42, 43, 51]",5.0
108586,РОЛЛЫ №1,"[2, 20, 36]",2.0
125982,KFC,"[6, 26]",6.0
137006,Milano,"[1, 2, 27, 30]",1.0
154234,Пастила,"[29, 34]",29.0
37730,Sushi Pizza Vip,"[1, 2, 6, 40]",1.0
109310,Суши ок+,"[1, 2, 18]",2.0
169846,Лаваш,[19],19.0
166230,TU TON,"[36, 39]",39.0
158766,Papa Pizza,"[1, 23]",1.0
177178,Добрый слон,"[19, 26]",19.0
150378,Subway,"[26, 29]",29.0
122130,Донер Кебаб,[19],19.0
123542,ФУД КОРТ №1,"[1, 2, 25]",2.0
169402,Fox Burger,"[1, 6, 23, 29]",6.0
160366,Yokitoki,"[18, 40]",18.0
176578,ЗА ОБЕ ЩЁКИ,"[33, 36, 43, 48]",43.0
19802,Филадельфия,"[1, 2, 40, 42]",1.0
119330,KFC,"[6, 26]",6.0
50298,СУШИШОП,"[1, 2, 18, 40]",2.0
23806,Сашими Суши,"[2, 18, 40]",2.0
152690,Вкус Кебаб,"[19, 25]",19.0
172610,Мангальная,[5],5.0
29762,Суши-соро,"[1, 2, 40]",2.0
140146,Waypma24,[19],19.0
138618,Макдоналдс,"[6, 26]",6.0
156486,Гаврош,"[25, 34]",34.0
157182,KFC,"[6, 26]",6.0
137370,Шаурмафия,"[19, 26, 30, 32]",30.0
139062,Гоголь Моголь,[3],3.0
160546,Булочные Фокина,"[3, 27, 30]",30.0
116466,Фабрика Бургеров,[6],6.0
139490,Макдоналдс,"[6, 26]",6.0
139750,Макдоналдс,"[6, 26]",6.0
84014,Pasta,"[1, 2, 23, 24]",1.0
125406,Woksy,[18],18.0
151162,Старик Хинкалыч,"[21, 37]",37.0
138630,Хинкали & Хачапури,"[21, 25, 30, 37]",37.0
131578,ЕМ РУКАМИ,"[6, 26, 29]",26.0
56194,Три Правила,"[27, 29, 43, 51]",43.0
174898,Subway,"[26, 29]",29.0
145526,Смакъ,"[25, 33]",25.0
131534,Flamers Burger and Chicken,"[6, 26]",6.0
119378,Top Pizza,"[1, 2, 29]",2.0
160674,АндерСон,"[27, 42, 43]",27.0
164138,Дача Хаус,[43],43.0
109958,Много лосося,"[2, 20, 36, 48]",20.0
147722,Бинхартс,"[1, 27, 34]",1.0
177674,Пельмень в стакане,[43],43.0
71498,Мастер Стейк,"[1, 18, 25, 36]",25.0
151554,Burger King,"[6, 26]",6.0
135262,Что-то вкусненькое,"[1, 26, 33]",1.0
141982,КЕКС В БОЛЬШОМ ГОРОДЕ,"[1, 2, 29, 34]",29.0
131226,Don Udon,"[2, 18, 26]",18.0
106926,Пицца тетушки Браун,"[1, 42]",1.0
83950,Subway,"[26, 29]",29.0
170146,How are you,[32],32.0
65774,MYBOX,"[2, 18, 36, 40, 51]",2.0
129510,MYBOX,"[2, 18, 40]",2.0
27546,Il Pittore,"[1, 6, 27, 34, 51]",1.0
149642,Sushi Box,"[2, 18, 40]",2.0
136506,Десерт Коллекция,[27],27.0
98026,Кухня Народов,"[5, 25, 26, 30]",5.0
150750,Subway,"[26, 29]",29.0
21874,MYBOX,"[2, 18, 36, 40, 51]",2.0
105386,суши маке,"[2, 18, 40]",2.0
230,Чайна Тун,"[18, 23, 36]",18.0
179014,PIZZAMANIA,[1],1.0
174682,Ohana Kai,[48],48.0
174174,Мука,[43],43.0
150582,Хлеб Насущный,[30],30.0
108734,Burger King,"[6, 26]",6.0
149014,Kitchen,"[23, 25, 42]",25.0
116158,ЛукоСу,"[1, 2, 6]",2.0
154114,Ницца,"[1, 2, 26, 42]",42.0
152598,IL Caffe & пицца,"[1, 23, 42]",1.0
177362,Soprano,"[1, 3, 30]",1.0
167930,Gagawa,"[23, 25, 45]",23.0
153610,ИньЯнь,"[1, 2, 40]",2.0
149150,Французская пекарня,"[27, 29, 30, 34]",27.0
168102,Шаверма,[19],19.0
103038,БАКИНСКИЙ ДВОРИК,"[5, 20, 24, 25]",5.0
120738,Старая Тверь,"[5, 25, 34, 43]",43.0
163310,Sky-lounge,"[1, 25]",25.0
69758,Япончик,"[1, 2, 20, 40]",40.0
138406,Burger Club,"[6, 26]",6.0
157218,KFC,"[6, 26]",6.0
124030,СУШИ ЕСТЬ,"[2, 40]",2.0
131750,PAPA GRILL,"[6, 26, 28]",26.0
146730,Фишка,"[1, 42, 44]",1.0
62130,LOVE суши,"[2, 20, 40, 51]",2.0
125422,Макдоналдс,"[6, 26]",6.0
116894,МУКА,"[1, 2, 23, 26]",2.0
154490,Chiu-Chiu,"[1, 2, 18]",2.0
150770,Subway,"[26, 29]",29.0
172478,Döner Duck,"[18, 19, 25, 26]",19.0
141862,Макдоналдс,"[6, 26]",6.0
119482,MAD CHICKEN,"[1, 2, 36]",36.0
29078,Кондитерская Дмитрия Гунченко,"[27, 30, 49]",27.0
139702,PIZZAMARKET,"[1, 42]",1.0
109206,Burger King,"[6, 26]",6.0
111406,Шашлык по-домашнему,[5],5.0
167190,COUPE,"[1, 23, 42]",42.0
152938,Тульский фермер,[43],43.0
154806,Веранда,[25],25.0
172162,FoodBerry,"[26, 29, 35]",26.0
167566,ВкусВилл,,0.0
148874,Subway,"[26, 29]",29.0
74338,Кофе Хауз,"[26, 27, 43, 47]",27.0
55290,Карл Маркс,"[6, 26]",6.0
110162,Киранц,"[1, 5]",5.0
162954,Шоколадница,"[23, 26, 27, 43]",27.0
125794,LAMORI,"[1, 2, 18, 40]",2.0
26414,Русская Пицца,"[1, 2]",1.0
170614,Сеньор Денёр,"[19, 26]",19.0
21902,MYBOX,"[2, 18, 36, 40, 51]",2.0
171258,Family,"[43, 44]",43.0
161130,MYBOX,"[2, 18, 40]",2.0
128474,Суши Мастер,"[2, 18, 40, 51]",2.0
66478,Жар-Пицца,"[1, 51]",1.0
173022,Чито Грито,[37],37.0
167218,Ёлка,"[5, 19]",19.0
81062,MYBOX,"[2, 18, 36, 40, 51]",2.0
123522,Хорошее место,[6],6.0
175242,Шашлычная на Портовой,"[5, 19]",5.0
123098,Burger King,"[6, 26]",6.0
137838,Макдоналдс,"[6, 26]",6.0
151934,Subway,"[26, 29]",29.0
2738,Бакинский дворик,"[5, 21, 22, 37, 51]",37.0
52290,ЧЕБУROOM,"[25, 29, 30, 42]",30.0
163170,Мир Пиццы,[1],1.0
112250,SUSHI BOX,"[1, 2, 6, 18]",2.0
44106,FASTWOK,"[1, 2, 18, 25, 51]",2.0
112642,Burger King,"[6, 26]",6.0
81206,Пицца-Суши Шоп,"[1, 2, 20]",2.0
139754,Макдоналдс,"[6, 26]",6.0
175802,ITALIAN PIZZA,"[1, 2, 18, 40]",2.0
165510,ВкусВилл,,0.0
155318,Грузинские истории,"[21, 37]",37.0
115034,Burger King,"[6, 26]",6.0
163154,Французские десерты,"[27, 30]",27.0
172830,ВСЯ ПИЦЦА 349 РУБЛЕЙ,[1],1.0
31130,Пирог&Co,"[1, 3, 42, 47, 51]",3.0
169582,Гирос Спарта,[32],32.0
142006,MANGAL CLUB,"[19, 25]",19.0
130306,Сушевский,"[1, 2, 18]",2.0
161386,Хлебное Ухо,[43],43.0
153814,Coffee Like,[27],27.0
166698,САМОВАР,"[19, 25]",19.0
112050,Burger King,"[6, 26]",6.0
120474,COFFEE MIX,"[20, 23, 25, 42]",25.0
160734,Black Star Burger,"[6, 26, 45]",6.0
172310,Fish & rice,"[2, 48]",2.0
137650,Rolls Cafe,[2],2.0
175306,Волков Пицца,"[1, 2]",1.0
109626,Граф Краснов,"[1, 3, 6, 18]",1.0
112326,BARSUSHI,[2],2.0
132142,Суши WOK,"[2, 18, 40, 51]",2.0
115254,Плов Хауз,"[1, 5, 18, 44]",44.0
170762,Хачапурик,[30],30.0
162938,Али Баба,"[22, 44]",22.0
47814,Азбука Вкуса Экспресс Меню,"[2, 42, 43, 48, 51]",43.0
174074,Араби,[26],26.0
108286,Япончик,"[1, 2, 40, 42]",2.0
173634,Black White,"[1, 2]",2.0
108726,Burger King,"[6, 26]",6.0
160018,Kotleta Bar,[6],6.0
168046,Shaurma Palace,[26],26.0
21914,MYBOX,"[2, 36, 40, 51]",2.0
176290,Hello pizza,"[1, 52]",1.0
132646,Naturality,"[23, 26, 34, 48]",48.0
48814,Silver Panda,"[18, 36, 43, 47, 51]",18.0
165598,Shaurma № 1,[19],19.0
156698,KFC,"[6, 26]",6.0
115914,Бахетле,"[3, 20, 25, 30, 51]",25.0
148194,Шашлыки по армянски,"[5, 19, 24, 26]",26.0
163930,Pizza express 24/7,[1],1.0
131934,ТАНТУНИ&БУРГЕР,"[6, 26]",6.0
143346,Кухня Полли,"[5, 23, 25, 29]",25.0
139010,Burger One,[6],6.0
79234,СУШИ ТЕРРА,"[1, 2, 18, 27]",2.0
156598,KFC,"[6, 26]",6.0
151270,Broadway street,"[1, 2, 23, 26]",1.0
97550,СУШИЛКА,"[2, 18, 24]",2.0
101406,Суши Сет,"[2, 40]",2.0
105578,Суши Love,"[1, 2, 24, 36]",2.0
44366,Ласточка,"[1, 2, 33, 43, 51]",33.0
153410,WOK,"[6, 18]",18.0
155986,Stopexpress,"[28, 29]",28.0
63574,SUSHI-PROFI,"[1, 2, 20, 40]",2.0
177278,Фьюжн,"[1, 2, 40]",2.0
58254,Точка вкуса PIZZA,"[1, 2, 25, 40]",2.0
60302,Кофемания,"[27, 42, 43, 48, 51]",27.0
127346,Time To Meat,"[6, 25]",6.0
30586,Я ЛЮБЛЮ СУШИ,"[2, 18, 40]",2.0
135906,Макдоналдс,"[6, 26]",6.0
154998,Чилли ванилли,"[6, 26]",6.0
166614,Чайхона №1,"[2, 5, 25, 44]",44.0
174366,ЕДА,[26],26.0
145378,NAVI,"[29, 33]",29.0
147134,Subway,"[26, 29]",29.0
177842,El chicano,"[26, 35]",35.0
173250,Плов Хаус,[25],25.0
111450,Всё вкусно и недорого,[2],2.0
157994,Saibashi,"[1, 2]",2.0
48178,Быстро Дёшево Вкусно,"[1, 2]",2.0
107454,Pulsar,"[5, 24, 44]",5.0
48630,Сушишоп,"[2, 18, 40]",2.0
148170,NOY,[26],26.0
135670,Нагоя,[2],2.0
108794,Территория лапши,"[18, 36]",18.0
45066,Урюк,"[5, 21, 22, 44, 51]",44.0
177306,Пирогоф,"[3, 34, 43]",43.0
16814,Суши Дона,"[2, 20, 40]",2.0
125894,Таверна,[43],43.0
169670,MaxFooD,"[2, 6, 19, 36]",2.0
176982,Чайна Таун,[18],18.0
105678,НОЙ,"[5, 30]",5.0
102330,Yellow,"[22, 34, 43, 44, 51]",44.0
117598,PanMakanan,"[2, 18]",2.0
143286,Бинхартс,"[1, 30, 34, 42]",1.0
146390,Black Star Burger,"[6, 26]",6.0
27598,Марчеллис,"[1, 20, 23, 42, 51]",23.0
21906,MYBOX,"[2, 36, 40, 51]",2.0
146806,Прогресс,[18],18.0
170838,PARMEZAN,"[1, 2, 40]",2.0
60770,Автопицца,"[1, 2, 18, 40, 51]",1.0
172366,Сербский дворик,[6],6.0
111326,Кореана,"[2, 36]",2.0
125914,Burger King,"[6, 26]",6.0
37982,Ваниль,"[1, 2, 3]",3.0
163622,ShaurmaMoll,[19],19.0
160354,MATRЁSHKI,"[1, 2, 23]",1.0
126606,Pho bo,"[25, 39]",39.0
152286,ПУЗАТАЯ ХАТА,"[5, 21, 25, 37]",5.0
139114,Час Пик,"[1, 2, 18, 40]",2.0
117034,Пират Пицца,"[1, 2, 6, 23, 51]",1.0
120346,KFC,"[6, 26]",6.0
127990,Сытый Эд,[19],19.0
162410,Beerstro,"[6, 26]",6.0
168454,Суши Сет,"[2, 40]",2.0
109238,Шава Гриль,[19],19.0
167042,Don Appetit,"[3, 5, 30]",3.0
167722,Пицца Рима,[1],1.0
70242,СУШИ ХАТ,"[2, 40, 41]",2.0
177286,СИННАБОН,"[27, 30]",27.0
108506,Суши Сет,"[2, 40]",2.0
167870,Loft,"[1, 2, 5, 6]",2.0
54042,Сушишоп,"[2, 18, 40]",2.0
160050,Суши Будда,"[2, 40]",2.0
115178,Папа Джонс,"[1, 26]",1.0
132854,Black Star Burger,"[6, 26]",6.0
166622,ГУРМЕ,"[27, 36]",27.0
120890,MYBOX,"[1, 2, 18, 36]",2.0
124750,Crazy Noodle,[18],18.0
126762,Чито Гврито,[37],37.0
47318,Академия,"[1, 24, 40, 42]",1.0
165726,Рубин,"[25, 43]",25.0
140534,Булка,"[27, 29, 34, 42]",42.0
89278,Medina Halal Food,"[1, 2, 6, 43]",43.0
112542,Печь!,"[1, 3]",3.0
166342,Шашлык House,"[1, 5, 37]",5.0
127074,Остроwок Суши,"[2, 18, 40]",2.0
132510,Black Star Burger,[6],6.0
146386,Italiani,"[1, 23, 33]",1.0
114070,ГалеRея суши,"[2, 18]",2.0
133330,UNCLE FRANK,"[6, 23, 26, 47]",47.0
78090,Кофе Хауз,"[26, 42, 43]",42.0
156990,Милютин,"[1, 25, 43]",43.0
66054,Mr.Krabz,[2],2.0
163438,Пекарня - Шаурма,"[19, 30]",30.0
136774,Макдоналдс,"[6, 26]",6.0
152050,Крути Пицца,"[1, 42]",1.0
129410,UPPETIT,"[27, 29, 33, 34]",33.0
67230,YOUME,"[2, 20, 24, 25]",2.0
143630,СушиВесла,"[2, 36]",2.0
177262,Subway,"[26, 29]",29.0
161374,Rollbox,"[2, 40]",40.0
167574,ВкусВилл,,0.0
113766,Филадельфия,"[1, 2, 5, 23, 51]",2.0
172582,Макдоналдс,"[6, 26]",6.0
81894,Carl’s Jr.,[6],6.0
172026,БЛИНБЕРИ,"[33, 34, 43]",43.0
12522,Апонец,"[1, 2, 20, 24]",2.0
170750,Едим тут,"[5, 6, 19, 21]",5.0
110046,Burger King,"[6, 26]",6.0
145726,Шаверма Братуха,"[19, 26, 28, 29]",26.0
16886,Luka Pizza,"[1, 6, 23]",1.0
132170,COZY,"[29, 34]",34.0
28718,Солнце,[5],5.0
113098,Burger King,"[6, 26]",6.0
162298,Фермер Хауз,"[1, 2, 5]",2.0
179290,Гранат,[5],5.0
122498,Barbara Cafe,"[1, 3, 30]",3.0
27322,MYBOX,"[2, 36, 40, 51]",2.0
176222,Plov fix,"[22, 44]",44.0
56538,Пан Запекан,"[1, 27, 30, 43, 48]",43.0
117646,Кинза,"[21, 30, 37]",37.0
149138,Vertel,"[1, 5, 18, 25]",5.0
170694,Суши House74,[2],2.0
29978,7 Небо,"[1, 2, 5, 40]",2.0
139902,Domino’s Pizza,"[1, 26]",1.0
161202,БАБУШКА ПРИЕХАЛА,"[24, 34, 43]",43.0
146162,Мангал,"[5, 19]",5.0
16134,Don Roll,"[1, 2, 24]",2.0
64190,Кофемания,"[27, 42, 43, 48, 51]",27.0
115434,Воккер,"[18, 36]",18.0
132982,Вулкан Суши,"[2, 40]",2.0
116142,Варламов.Есть,"[25, 47, 51]",25.0
170218,Бистро - ШАВЕРМА,[19],19.0
93678,Суши Таун,"[1, 2]",2.0
120882,MYBOX,"[2, 18, 36, 40]",2.0
129242,ТВОИ СУШИ И ПИЦЦА,"[1, 2, 18, 40]",2.0
138650,Макдоналдс,"[6, 26]",6.0
116090,Две печи,"[1, 5, 42]",1.0
156642,KFC,"[6, 26]",6.0
25322,Daily Diner,"[1, 2, 23, 29]",1.0
178474,BEER PUB,"[21, 25, 37]",37.0
176998,Грин Блин,"[26, 28, 43]",43.0
34314,ЯЕМ,"[1, 2, 24, 27]",2.0
167514,Сеньор Денёр,"[19, 26]",19.0
96478,АндерСон,"[27, 42, 43, 51]",27.0
94902,ВьетКафе,"[24, 39]",24.0
149874,Пицца House,"[1, 2, 40, 42]",2.0
169214,Shonkel,[6],6.0
164266,Чебуречная,[43],43.0
110758,5 уровень,"[1, 6, 26, 36]",1.0
162458,Шашлык House,"[5, 37]",37.0
54606,Годзилла,"[2, 20, 40, 41]",2.0
151738,Subway,"[26, 29]",29.0
110938,Burger King,"[6, 26]",6.0
112742,Автор,"[1, 2, 18]",2.0
62966,Суши Мастер,"[2, 20, 51]",2.0
117390,Пельменная №1,[43],43.0
139978,Ля Фантази,"[26, 34, 43]",26.0
146,Caravan Project,"[1, 2, 5, 42]",42.0
79314,ДЖАГАННАТ,"[36, 41, 43, 47]",47.0
158986,Первая вареничная,[43],43.0
109070,Супер Суши,"[1, 2, 18, 19]",2.0
161910,Базилик,"[1, 2, 40, 42]",1.0
139002,Памир,"[30, 44]",44.0
128742,Domino’s Pizza,"[1, 26]",1.0
42470,Шампур и Ко,[5],5.0
102258,Сыроварня,"[1, 20, 25, 27]",25.0
117866,Манмига,[2],2.0
61670,NOODLE wok&pasta,"[2, 23, 36, 38, 41]",23.0
131814,Бургерная 8/38,"[6, 26]",6.0
172826,ВСЯ ПИЦЦА 349 РУБЛЕЙ,[1],1.0
48662,Хинкалофф,"[1, 5, 21, 37]",37.0
149798,Калач,"[3, 30]",30.0
163714,ЧебурекМи  ,"[26, 30]",30.0
163670,SAUSBURG,"[6, 28]",6.0
49154,Ме-Га Суши,"[2, 35, 36, 40]",2.0
130890,SubCafe,"[26, 27, 29, 30]",26.0
160438,НЭКО,[2],2.0
62066,Lucky Пицца,"[1, 2, 20]",1.0
156498,KFC,"[6, 26]",6.0
130262,ТочкаRu,"[1, 2, 40]",2.0
173350,Азия Рядом,"[1, 2, 6]",2.0
152110,YUMMY,"[1, 2, 40]",2.0
120974,Performance food,"[33, 34, 48]",48.0
130738,Domino’s Pizza,"[1, 26]",1.0
173258,BarBQ,"[6, 25]",6.0
86390,Woki,"[2, 18, 36]",2.0
175202,ВокВосток,"[18, 19]",18.0
72634,Волконский,"[3, 27, 30, 51]",30.0
66474,Шеф,[2],2.0
153922,Aroma,"[1, 34]",34.0
168070,Pho,"[36, 39]",39.0
168038,От души,"[6, 44]",6.0
160638,#посуши-Ешь и Играй,"[2, 18, 40]",2.0
175034,Пекарня 52,[30],30.0
124514,LUCKY PIZZA,"[1, 2, 23, 51]",1.0
170798,2 Берега,"[1, 2, 40, 42]",1.0
159834,Вафли и шоколад,[27],27.0
173774,CHIN-CHIN,"[25, 36]",36.0
172794,Маленький Ташкент,"[1, 44]",44.0
112674,Алло Суши,"[2, 40]",2.0
160270,Блины Шаверма,"[3, 19, 43]",43.0
17142,аМореСуши,"[2, 20]",2.0
178674,Cafemonopolia,"[1, 2, 6]",2.0
154638,Суши-Маркет,"[2, 40]",2.0
21886,MYBOX,"[2, 18, 36, 40, 51]",2.0
118510,Баракат,"[25, 43]",25.0
129594,ПРАЙМБИФ,"[6, 26, 33, 34]",6.0
15182,Суши WOW,"[1, 2, 5, 20, 24, 51]",2.0
163898,Русский аппетит,"[6, 25, 33, 43]",25.0
109210,Burger King,"[6, 26]",6.0
150202,Subway,"[26, 29]",29.0
166102,PHO ВКУСНЫЙ,"[36, 39]",39.0
150306,Робин Сдобин,"[27, 33]",27.0
172186,VUA PHO,[39],39.0
10522,Ёда,"[1, 2, 18, 40]",2.0
148590,Старый Амбар,"[1, 25]",1.0
121994,FARШ,[6],6.0
125378,KFC,"[6, 26]",6.0
108954,Burger King,"[6, 26]",6.0
172030,Coffee & Burger Cuba,[6],6.0
151138,Crazy Brothers,"[1, 37, 42]",42.0
125210,KFC,"[6, 26]",6.0
163882,Pizzarello,"[1, 2, 23]",1.0
27898,Секреты Вкуса,"[5, 25]",5.0
106410,Акита,"[1, 2, 18, 26]",2.0
101462,Суши Wok,"[2, 18, 20, 51]",2.0
110226,УХТОМКА,"[24, 25, 43]",43.0
44618,Ikorki,"[1, 2, 20]",1.0
126158,KFC,"[6, 26]",6.0
104998,ХИНКАЛЬНАЯ,"[5, 21, 30, 37]",37.0
146210,Subway,"[26, 29]",29.0
115182,APOLLO,"[25, 42]",25.0
155410,Woki Toki,"[2, 18]",2.0
156446,KFC,"[6, 26]",6.0
129942,Белочка,"[1, 6, 26]",1.0
150390,EL SUSHI,"[2, 40]",40.0
69446,СушиШоп,"[2, 40]",2.0
131234,Оранжевый Остров,"[6, 23, 26, 29]",6.0
122066,АЧАРУЛИ ХАЧАПУРИ,"[26, 37]",37.0
147370,Мушу,"[2, 40]",2.0
150742,PROОБЕД,"[25, 30]",30.0
156938,БРОПИЦЦА,[1],1.0
